INCORRECT ANNOTATION	1085testa	Latvia	Latvia	Latvia national football team
court[0.049]; hearing[0.045]; likely[0.043]; Kong[0.042]; Kong[0.042]; Kong[0.042]; Kong[0.042]; sentencing[0.042]; said[0.042]; said[0.042]; said[0.042]; guilty[0.042]; Friday[0.041]; Hong[0.041]; Hong[0.041]; Hong[0.041]; Hong[0.041]; admitted[0.041]; admitted[0.041]; Chen[0.041]; Chen[0.041]; Chinese[0.040]; China[0.040]; mainland[0.040]; 

INCORRECT ANNOTATION	1115testa	Romania	Romania	Romania national football team
global=0.331	0.328
local(<e, ctx>)=0.104	0.144
log p(e|m)=-0.212	-3.058
Romania[0.055]; Romania[0.055]; Qualifier[0.055]; match[0.054]; European[0.053]; soccer[0.052]; Lithuania[0.052]; Lithuania[0.052]; Lithuania[0.052]; beat[0.051]; Soccer[0.051]; Bucharest[0.049]; Cosmin[0.049]; Mihai[0.049]; Scorers[0.048]; Beat[0.048]; Friday[0.046]; halftime[0.046]; Contra[0.045]; Danius[0.041]; 

INCORRECT ANNOTATION	1087testa	European	UEFA	UEFA Champions League
global=0.326	0.320
local(<e, ctx>)=-0.202	-0.186
log p(e|m)=-3.576	-4.423
soccer[0.055]; qualifier[0.053]; Soccer[0.052]; group[0.051]; championship[0.051]; beat[0.051]; England[0.050]; England[0.050]; Moldova[0.049]; Moldova[0.049]; Qualifier[0.049]; Saturday[0.048]; minute[0.048]; Chisinau[0.044]; Attendance[0.044]; Beat[0.043]; Scorers[0.043]; halftime[0.043]; Bruce[0.042]; Darren[0.042]; Dyer[0.042]; 

INCORRECT ANNOTATION	1162testa	Moslem	Muslim	Islam
global=0.342	0.341
local(<e, ctx>)=0.155	0.128
log p(e|m)=-0.308	-1.214
continued[0.044]; following[0.043]; mainly[0.043]; said[0.043]; said[0.043]; said[0.043]; said[0.043]; said[0.043]; Bangladesh[0.042]; Bangladesh[0.042]; players[0.042]; expected[0.042]; expected[0.042]; expected[0.042]; despite[0.042]; like[0.042]; overseas[0.041]; engineering[0.041]; Rizvi[0.040]; close[0.040]; Shakil[0.040]; prefer[0.040]; sidelines[0.040]; strong[0.040]; 

INCORRECT ANNOTATION	1162testa	Dhaka	Dhaka	Dhaka District
global=0.349	0.314
local(<e, ctx>)=0.111	-0.025
log p(e|m)=-0.021	-2.273
Dhaka[0.047]; Dhaka[0.047]; investors[0.044]; investors[0.044]; brokers[0.044]; Exchange[0.043]; stocks[0.042]; market[0.042]; market[0.042]; market[0.042]; Shakil[0.042]; Khurshid[0.041]; Friday[0.041]; Stock[0.041]; Rizvi[0.041]; selling[0.040]; buying[0.040]; said[0.040]; said[0.040]; said[0.040]; small[0.040]; Alam[0.040]; seen[0.039]; overseas[0.039]; 

INCORRECT ANNOTATION	1112testa	The Curragh	Curragh	Curragh Racecourse
global=0.361	0.356
local(<e, ctx>)=0.145	0.262
log p(e|m)=0.000	-0.717
Stakes[0.044]; Stakes[0.044]; ridden[0.043]; race[0.043]; Tattersalls[0.043]; Tattersalls[0.043]; run[0.043]; lengths[0.043]; lengths[0.043]; Horse[0.042]; furlongs[0.042]; olds[0.042]; Dublin[0.042]; winning[0.042]; Paddy[0.041]; Lad[0.041]; Britain[0.041]; trained[0.041]; Saturday[0.040]; Racing[0.040]; Hannon[0.040]; Breeders[0.039]; Breeders[0.039]; Winner[0.038]; 

INCORRECT ANNOTATION	1063testa	European	UEFA	UEFA Champions League
global=0.323	0.322
local(<e, ctx>)=-0.231	-0.184
log p(e|m)=-3.576	-4.423
soccer[0.047]; World[0.046]; World[0.046]; qualifier[0.045]; Cup[0.045]; Cup[0.045]; Soccer[0.045]; group[0.044]; beat[0.043]; Qualifier[0.042]; Saturday[0.041]; minute[0.041]; Robinson[0.040]; Wales[0.040]; Wales[0.040]; Cardiff[0.040]; Marino[0.039]; Marino[0.039]; John[0.039]; 2nd[0.039]; Dean[0.039]; San[0.038]; San[0.038]; Andy[0.038]; 

INCORRECT ANNOTATION	1073testa	Welsh	Wales national rugby union team	Welsh people
global=0.329	0.320
local(<e, ctx>)=-0.054	-0.263
log p(e|m)=-4.605	-1.687
second[0.047]; goal[0.045]; missed[0.045]; winger[0.044]; Springboks[0.044]; Springboks[0.044]; Springboks[0.044]; half[0.044]; half[0.044]; half[0.044]; Sean[0.044]; minute[0.044]; scored[0.043]; hooker[0.043]; Fitzpatrick[0.043]; ahead[0.043]; time[0.043]; Mehrtens[0.043]; Mehrtens[0.043]; Andrew[0.043]; Honiball[0.042]; Honiball[0.042]; outside[0.042]; 

INCORRECT ANNOTATION	1080testa	Red Star	Red Star Belgrade	KK Crvena zvezda
global=0.342	0.330
local(<e, ctx>)=-0.150	-0.132
log p(e|m)=-1.036	-2.465
Beograd[0.056]; Beograd[0.056]; Belgrade[0.054]; tournament[0.054]; basketball[0.051]; international[0.051]; Dinamo[0.051]; Tournament[0.048]; Saturday[0.048]; place[0.047]; place[0.047]; Italy[0.046]; Yugoslavia[0.046]; Russia[0.046]; Germany[0.045]; Benetton[0.044]; halftime[0.044]; Alba[0.042]; Fifth[0.042]; Results[0.041]; Results[0.041]; 

INCORRECT ANNOTATION	1077testa	Yugoslav	Socialist Federal Republic of Yugoslavia	Yugoslavia
global=0.334	0.332
local(<e, ctx>)=0.190	0.172
log p(e|m)=-0.826	-0.759
matches[0.046]; Buducnost[0.045]; league[0.045]; won[0.044]; soccer[0.043]; Belgrade[0.043]; played[0.043]; Partizan[0.042]; Partizan[0.042]; Yugoslav[0.042]; Borac[0.041]; Vojvodina[0.041]; Vojvodina[0.041]; League[0.041]; Soccer[0.041]; goals[0.041]; goals[0.041]; Mladost[0.040]; Mladost[0.040]; lost[0.040]; Hajduk[0.040]; Hajduk[0.040]; Zemun[0.039]; points[0.039]; 

INCORRECT ANNOTATION	1077testa	Rudar	FK Rudar Prijedor	NK Rudar Velenje
global=0.330	0.325
local(<e, ctx>)=0.199	0.304
log p(e|m)=-1.884	-1.149
Zeleznik[0.065]; Obilic[0.063]; Buducnost[0.063]; Radnicki[0.063]; Radnicki[0.063]; Beograd[0.061]; Kikinda[0.060]; Loznica[0.059]; Loznica[0.059]; Mladost[0.058]; Spartak[0.058]; Spartak[0.058]; Standings[0.057]; Sloboda[0.057]; played[0.056]; Sunday[0.054]; Bj[0.047]; 

INCORRECT ANNOTATION	1077testa	Buducnost	KK Budućnost Podgorica	FK Budućnost Podgorica
global=0.359	0.359
local(<e, ctx>)=0.242	0.290
log p(e|m)=-1.100	-0.693
Buducnost[0.046]; Buducnost[0.046]; Radnicki[0.044]; Rudar[0.044]; won[0.043]; Borac[0.043]; played[0.043]; Beograd[0.042]; Beograd[0.042]; Mladost[0.041]; Mladost[0.041]; Partizan[0.041]; Partizan[0.041]; Spartak[0.041]; Zemun[0.041]; Vojvodina[0.041]; Vojvodina[0.041]; lost[0.040]; Obilic[0.040]; Obilic[0.040]; Loznica[0.040]; Loznica[0.040]; goals[0.040]; goals[0.040]; 

INCORRECT ANNOTATION	1077testa	Hajduk	HNK Hajduk Split	FK Hajduk Kula
global=0.355	0.347
local(<e, ctx>)=0.400	0.342
log p(e|m)=-0.904	-1.820
Buducnost[0.045]; Buducnost[0.045]; Buducnost[0.045]; soccer[0.043]; matches[0.043]; Radnicki[0.043]; league[0.043]; Rudar[0.043]; Beograd[0.043]; Belgrade[0.042]; Borac[0.041]; Borac[0.041]; won[0.041]; Partizan[0.041]; Partizan[0.041]; Obilic[0.041]; Obilic[0.041]; Hajduk[0.040]; Vojvodina[0.040]; Vojvodina[0.040]; Yugoslav[0.040]; Yugoslav[0.040]; Zemun[0.040]; Zemun[0.040]; 

INCORRECT ANNOTATION	1077testa	Yugoslav	Socialist Federal Republic of Yugoslavia	Yugoslavia
global=0.333	0.330
local(<e, ctx>)=0.152	0.131
log p(e|m)=-0.826	-0.759
matches[0.046]; Buducnost[0.045]; league[0.045]; won[0.044]; soccer[0.043]; Belgrade[0.043]; played[0.043]; Partizan[0.042]; Partizan[0.042]; Yugoslav[0.042]; Borac[0.041]; Vojvodina[0.041]; Vojvodina[0.041]; League[0.041]; Soccer[0.041]; goals[0.041]; goals[0.041]; Mladost[0.040]; Mladost[0.040]; lost[0.040]; Hajduk[0.040]; Hajduk[0.040]; Zemun[0.039]; points[0.039]; 

INCORRECT ANNOTATION	1077testa	Hajduk	HNK Hajduk Split	FK Hajduk Kula
global=0.353	0.348
local(<e, ctx>)=0.316	0.307
log p(e|m)=-0.904	-1.820
Buducnost[0.046]; soccer[0.045]; matches[0.045]; league[0.044]; Belgrade[0.043]; Borac[0.043]; won[0.043]; Partizan[0.042]; Partizan[0.042]; Hajduk[0.042]; Vojvodina[0.041]; Vojvodina[0.041]; Yugoslav[0.041]; Yugoslav[0.041]; Zemun[0.041]; Zemun[0.041]; Soccer[0.041]; played[0.040]; League[0.040]; lost[0.040]; Mladost[0.040]; Mladost[0.040]; goals[0.039]; goals[0.039]; 

INCORRECT ANNOTATION	1077testa	Rudar	FK Rudar Prijedor	NK Rudar Velenje
global=0.331	0.324
local(<e, ctx>)=0.287	0.356
log p(e|m)=-1.884	-1.149
Zeleznik[0.044]; Zeleznik[0.044]; Obilic[0.043]; Obilic[0.043]; Buducnost[0.043]; Buducnost[0.043]; Buducnost[0.043]; Radnicki[0.043]; Radnicki[0.043]; Hajduk[0.042]; Beograd[0.042]; Beograd[0.042]; Borac[0.042]; Vojvodina[0.041]; Kikinda[0.041]; Kikinda[0.041]; Loznica[0.041]; Loznica[0.041]; Zemun[0.040]; Mladost[0.040]; Mladost[0.040]; Spartak[0.039]; Spartak[0.039]; Standings[0.039]; 

INCORRECT ANNOTATION	987testa	Irish	Republic of Ireland national football team	Republic of Ireland
global=0.321	0.317
local(<e, ctx>)=0.008	0.072
log p(e|m)=-4.605	-2.254
Dublin[0.044]; Dublin[0.044]; team[0.043]; team[0.043]; team[0.043]; match[0.043]; play[0.043]; play[0.043]; Niall[0.043]; international[0.043]; soccer[0.042]; Neill[0.041]; Neill[0.041]; Quinn[0.041]; Quinn[0.041]; Cup[0.041]; McCarthy[0.040]; McCarthy[0.040]; Soccer[0.040]; Breen[0.040]; Breen[0.040]; Saturday[0.040]; qualifying[0.040]; Staunton[0.040]; 

INCORRECT ANNOTATION	999testa	Chechens	Chechnya	Chechen Republic of Ichkeria
global=0.343	0.338
local(<e, ctx>)=0.419	0.304
log p(e|m)=-0.968	-0.635
Chechnya[0.050]; military[0.047]; Chechen[0.046]; region[0.045]; Russian[0.044]; conflict[0.044]; Russia[0.043]; separatist[0.042]; people[0.042]; said[0.042]; Maskhadov[0.041]; Maskhadov[0.041]; political[0.040]; rebel[0.040]; outside[0.040]; month[0.040]; peace[0.040]; peace[0.040]; statement[0.040]; earlier[0.039]; day[0.039]; tens[0.039]; Khasavyurt[0.039]; leader[0.038]; 

INCORRECT ANNOTATION	964testa	World Series of Golf	WGC-Bridgestone Invitational	World Series of Golf
global=0.363	0.360
local(<e, ctx>)=0.058	-0.077
log p(e|m)=-0.711	0.000
tournament[0.048]; Golf[0.046]; Open[0.046]; Woods[0.044]; Tour[0.044]; winner[0.042]; World[0.042]; strokes[0.041]; Mickelson[0.041]; week[0.041]; week[0.041]; week[0.041]; winning[0.041]; skipped[0.041]; shot[0.041]; second[0.040]; second[0.040]; place[0.040]; par[0.040]; hole[0.040]; champion[0.040]; champion[0.040]; took[0.040]; Series[0.040]; 

INCORRECT ANNOTATION	964testa	World Series of Golf	WGC-Bridgestone Invitational	World Series of Golf
global=0.364	0.359
local(<e, ctx>)=0.073	-0.080
log p(e|m)=-0.711	0.000
tournament[0.047]; Golf[0.045]; Classic[0.045]; Open[0.045]; Open[0.045]; Open[0.045]; Woods[0.043]; Tour[0.043]; Tour[0.043]; winner[0.041]; World[0.041]; strokes[0.040]; Mickelson[0.040]; pro[0.040]; week[0.040]; week[0.040]; week[0.040]; winning[0.040]; skipped[0.040]; shot[0.040]; second[0.039]; second[0.039]; place[0.039]; place[0.039]; 

INCORRECT ANNOTATION	1161testa	IRA	Provisional Irish Republican Army	Irish Republican Army
global=0.336	0.334
local(<e, ctx>)=-0.172	-0.192
log p(e|m)=-0.970	-1.053
Irish[0.048]; Ireland[0.046]; Ireland[0.046]; British[0.046]; British[0.046]; soldier[0.043]; wrote[0.043]; guerilla[0.041]; contemporary[0.041]; political[0.041]; screenplay[0.041]; sectarian[0.041]; Collins[0.040]; Collins[0.040]; Warner[0.040]; released[0.040]; independence[0.040]; independence[0.040]; film[0.040]; film[0.040]; film[0.040]; film[0.040]; Harry[0.040]; Aidan[0.040]; 

INCORRECT ANNOTATION	1161testa	Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.345	0.340
local(<e, ctx>)=-0.014	-0.027
log p(e|m)=-1.671	-0.734
Irish[0.045]; film[0.044]; film[0.044]; film[0.044]; film[0.044]; Ireland[0.043]; Dublin[0.043]; nominated[0.042]; Collins[0.042]; Collins[0.042]; played[0.042]; Quinn[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; actor[0.041]; actor[0.041]; released[0.040]; portrays[0.040]; today[0.040]; British[0.040]; role[0.040]; 

INCORRECT ANNOTATION	1161testa	IRA	Provisional Irish Republican Army	Irish Republican Army
global=0.333	0.329
local(<e, ctx>)=-0.172	-0.231
log p(e|m)=-0.970	-1.053
Irish[0.047]; Irish[0.047]; Ireland[0.045]; British[0.045]; Army[0.043]; Ira[0.043]; Dublin[0.043]; starring[0.042]; wrote[0.042]; recounts[0.042]; Britain[0.041]; film[0.040]; film[0.040]; film[0.040]; film[0.040]; film[0.040]; politicians[0.040]; screenplay[0.040]; Julia[0.040]; Neil[0.040]; Collins[0.040]; Collins[0.040]; early[0.040]; Liam[0.040]; 

INCORRECT ANNOTATION	1161testa	Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.345	0.339
local(<e, ctx>)=-0.101	-0.141
log p(e|m)=-1.671	-0.734
film[0.045]; film[0.045]; film[0.045]; Ireland[0.045]; Collins[0.043]; Collins[0.043]; story[0.042]; Jordan[0.042]; Jordan[0.042]; Michael[0.042]; comrades[0.042]; today[0.041]; scenes[0.041]; reported[0.040]; ambush[0.040]; said[0.040]; said[0.040]; said[0.040]; wanted[0.040]; sought[0.040]; set[0.040]; Britain[0.040]; historical[0.040]; shooting[0.040]; 

INCORRECT ANNOTATION	1161testa	Irish	Ireland	Republic of Ireland
global=0.334	0.330
local(<e, ctx>)=0.197	0.288
log p(e|m)=-1.457	-2.254
Ireland[0.053]; Irish[0.051]; Irish[0.051]; Britain[0.045]; British[0.044]; British[0.044]; history[0.044]; contemporary[0.042]; wrote[0.041]; Liam[0.041]; Michael[0.041]; Collins[0.040]; Collins[0.040]; Collins[0.040]; time[0.040]; early[0.039]; fought[0.039]; today[0.039]; Northern[0.038]; life[0.038]; sectarian[0.038]; came[0.038]; depiction[0.038]; release[0.038]; 

INCORRECT ANNOTATION	1161testa	Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.345	0.334
local(<e, ctx>)=-0.034	-0.159
log p(e|m)=-1.671	-0.734
Collins[0.044]; Collins[0.044]; Collins[0.044]; film[0.044]; film[0.044]; film[0.044]; Ireland[0.043]; Dublin[0.043]; plays[0.042]; born[0.042]; nominated[0.042]; played[0.041]; Quinn[0.041]; story[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; actor[0.040]; actor[0.040]; portrays[0.040]; today[0.040]; Boland[0.040]; role[0.040]; 

INCORRECT ANNOTATION	1161testa	Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.345	0.340
local(<e, ctx>)=-0.019	-0.033
log p(e|m)=-1.671	-0.734
Irish[0.045]; film[0.044]; film[0.044]; film[0.044]; film[0.044]; Ireland[0.043]; Ireland[0.043]; nominated[0.042]; Collins[0.042]; Collins[0.042]; Quinn[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; actor[0.041]; actor[0.041]; released[0.041]; portrays[0.040]; wrote[0.040]; today[0.040]; British[0.040]; British[0.040]; 

INCORRECT ANNOTATION	1161testa	Oscar	Academy Awards	Academy Award for Best Actor
global=0.336	0.316
local(<e, ctx>)=-0.056	-0.048
log p(e|m)=-0.265	-4.510
actor[0.046]; actor[0.046]; film[0.045]; film[0.045]; film[0.045]; film[0.045]; nominated[0.045]; portrayal[0.044]; plays[0.042]; certain[0.041]; scenes[0.041]; played[0.041]; portrays[0.041]; said[0.040]; said[0.040]; said[0.040]; role[0.040]; performance[0.039]; love[0.039]; Quinn[0.039]; choices[0.038]; copied[0.038]; rarely[0.038]; List[0.038]; 

INCORRECT ANNOTATION	1161testa	Michael Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.347	0.337
local(<e, ctx>)=0.027	-0.087
log p(e|m)=-1.671	-0.734
Irish[0.045]; Irish[0.045]; Irish[0.045]; Collins[0.044]; film[0.043]; film[0.043]; film[0.043]; film[0.043]; film[0.043]; Ireland[0.043]; Dublin[0.042]; Michael[0.042]; starring[0.042]; born[0.041]; Jordan[0.040]; Jordan[0.040]; Jordan[0.040]; Neeson[0.040]; Film[0.040]; Army[0.040]; screened[0.040]; early[0.040]; wrote[0.039]; release[0.039]; 

INCORRECT ANNOTATION	1161testa	IRA	Provisional Irish Republican Army	Irish Republican Army
global=0.333	0.330
local(<e, ctx>)=-0.190	-0.228
log p(e|m)=-0.970	-1.053
Irish[0.052]; Irish[0.052]; Army[0.048]; Ira[0.048]; Dublin[0.047]; starring[0.047]; Britain[0.045]; film[0.045]; film[0.045]; film[0.045]; politicians[0.044]; Julia[0.044]; Neil[0.044]; Collins[0.044]; Collins[0.044]; early[0.044]; Liam[0.044]; fought[0.044]; recounts[0.044]; Jordan[0.044]; independence[0.043]; premiere[0.043]; 

INCORRECT ANNOTATION	1161testa	Ireland	Republic of Ireland	Ireland
global=0.348	0.342
local(<e, ctx>)=0.173	0.016
log p(e|m)=-1.505	-0.566
Britain[0.049]; north[0.045]; south[0.045]; today[0.044]; lost[0.044]; Michael[0.043]; sought[0.042]; life[0.041]; death[0.041]; events[0.041]; comrades[0.041]; surrounding[0.041]; Jordan[0.041]; formed[0.041]; Collins[0.041]; Collins[0.041]; important[0.041]; said[0.040]; making[0.040]; make[0.040]; killing[0.040]; possible[0.039]; settlement[0.039]; tell[0.039]; 

INCORRECT ANNOTATION	1161testa	Irish	Ireland	Republic of Ireland
global=0.334	0.329
local(<e, ctx>)=0.237	0.317
log p(e|m)=-1.457	-2.254
Ireland[0.053]; Irish[0.050]; Irish[0.050]; Dublin[0.045]; Britain[0.044]; British[0.044]; British[0.044]; history[0.044]; born[0.041]; wrote[0.040]; Liam[0.040]; Michael[0.040]; Michael[0.040]; Collins[0.040]; Collins[0.040]; time[0.039]; Republican[0.039]; early[0.039]; Italy[0.039]; Neil[0.038]; Army[0.038]; Northern[0.038]; life[0.038]; depiction[0.037]; 

INCORRECT ANNOTATION	1161testa	Collins	Michael Collins (film)	Michael Collins (Irish leader)
global=0.346	0.335
local(<e, ctx>)=-0.036	-0.164
log p(e|m)=-1.671	-0.734
film[0.044]; film[0.044]; film[0.044]; film[0.044]; Ireland[0.044]; Dublin[0.043]; nominated[0.042]; Collins[0.042]; Collins[0.042]; played[0.042]; Quinn[0.041]; story[0.041]; mysterious[0.041]; Jordan[0.041]; Jordan[0.041]; Jordan[0.041]; actor[0.041]; actor[0.041]; comrades[0.041]; portrays[0.040]; today[0.040]; role[0.040]; plays[0.040]; Oscar[0.040]; 

INCORRECT ANNOTATION	1137testa	Shell	Royal Dutch Shell	Shell Oil Company
global=0.348	0.335
local(<e, ctx>)=0.056	0.000
log p(e|m)=-0.654	-2.364
companies[0.045]; Petroleum[0.044]; oil[0.044]; oil[0.044]; facilities[0.043]; Mobil[0.043]; production[0.043]; multinational[0.043]; Caltex[0.043]; Caltex[0.043]; plans[0.042]; firms[0.041]; Corp[0.041]; plant[0.041]; plant[0.041]; build[0.041]; build[0.041]; products[0.041]; lubricants[0.040]; range[0.040]; invest[0.040]; invest[0.040]; infrastructure[0.040]; billion[0.039]; 

INCORRECT ANNOTATION	960testa	San Diego	San Diego Padres	San Diego Chargers
global=0.336	0.323
local(<e, ctx>)=0.347	0.270
log p(e|m)=-3.912	-3.817
team[0.045]; California[0.045]; Houston[0.044]; games[0.043]; League[0.042]; League[0.042]; League[0.042]; League[0.042]; Baltimore[0.042]; Thursday[0.042]; Thursday[0.042]; Cincinnati[0.042]; American[0.041]; City[0.041]; Pittsburgh[0.041]; Colorado[0.041]; played[0.041]; Baseball[0.041]; Baseball[0.041]; Seattle[0.041]; Florida[0.040]; Chicago[0.040]; Atlanta[0.040]; Milwaukee[0.040]; 

INCORRECT ANNOTATION	960testa	New York	New York Yankees	New York Mets
global=0.329	0.328
local(<e, ctx>)=0.311	0.292
log p(e|m)=-5.116	-5.116
team[0.045]; City[0.044]; games[0.043]; Houston[0.043]; Baltimore[0.043]; Baseball[0.042]; Baseball[0.042]; Thursday[0.042]; Thursday[0.042]; played[0.042]; League[0.042]; League[0.042]; League[0.042]; League[0.042]; American[0.042]; Pittsburgh[0.041]; Chicago[0.041]; Cincinnati[0.041]; Montreal[0.040]; California[0.040]; Atlanta[0.040]; Seattle[0.040]; Milwaukee[0.040]; Detroit[0.039]; 

INCORRECT ANNOTATION	960testa	Seattle	Milwaukee Brewers	Seattle Mariners
global=0.325	0.322
local(<e, ctx>)=0.346	0.260
log p(e|m)=-4.075	-3.863
team[0.046]; games[0.044]; Houston[0.043]; Baltimore[0.043]; Baseball[0.042]; Baseball[0.042]; Milwaukee[0.042]; Thursday[0.042]; Thursday[0.042]; Cincinnati[0.042]; City[0.042]; California[0.041]; League[0.041]; League[0.041]; League[0.041]; League[0.041]; Pittsburgh[0.041]; played[0.041]; Chicago[0.041]; Minnesota[0.041]; Colorado[0.041]; Florida[0.041]; Atlanta[0.040]; American[0.040]; 

INCORRECT ANNOTATION	960testa	Montreal	Washington Nationals	Montreal Expos
global=0.332	0.332
local(<e, ctx>)=0.299	0.284
log p(e|m)=-4.605	-4.510
team[0.045]; games[0.044]; Baltimore[0.044]; Baseball[0.042]; Baseball[0.042]; Caps[0.042]; Cincinnati[0.042]; Atlanta[0.042]; Houston[0.042]; played[0.042]; Thursday[0.041]; Thursday[0.041]; Louis[0.041]; Seattle[0.041]; Chicago[0.041]; League[0.041]; League[0.041]; League[0.041]; League[0.041]; City[0.041]; Florida[0.041]; Pittsburgh[0.041]; American[0.040]; Kansas[0.040]; 

INCORRECT ANNOTATION	1107testa	Turkey	Turkey	Turkey national football team
global=0.332	0.332
local(<e, ctx>)=0.044	-0.064
log p(e|m)=-0.209	-3.037
Turkey[0.050]; Turkey[0.050]; soccer[0.045]; Belgium[0.045]; Belgium[0.045]; Belgium[0.045]; Sergen[0.043]; Soccer[0.043]; qualifier[0.043]; beat[0.042]; seven[0.042]; Yalcin[0.041]; Cup[0.041]; Cup[0.041]; Qualifier[0.040]; World[0.040]; World[0.040]; Saturday[0.040]; Scorers[0.038]; Brussels[0.038]; group[0.038]; Degryse[0.037]; halftime[0.037]; Beat[0.036]; 

INCORRECT ANNOTATION	1107testa	Belgium	Belgium	Belgium national football team
global=0.336	0.334
local(<e, ctx>)=0.170	0.072
log p(e|m)=-0.242	-2.882
Belgium[0.048]; Belgium[0.048]; soccer[0.048]; qualifier[0.046]; Soccer[0.046]; Cup[0.045]; Cup[0.045]; beat[0.044]; Qualifier[0.043]; seven[0.042]; halftime[0.042]; Degryse[0.042]; Turkey[0.039]; Turkey[0.039]; Turkey[0.039]; Scorers[0.039]; World[0.039]; World[0.039]; Sergen[0.039]; Brussels[0.039]; Saturday[0.038]; Marc[0.038]; group[0.038]; Beat[0.036]; 

INCORRECT ANNOTATION	1062testa	Harlequins	Harlequin F.C.	London Broncos
global=0.362	0.347
local(<e, ctx>)=0.358	0.306
log p(e|m)=0.000	-1.501
Rugby[0.047]; rugby[0.046]; league[0.046]; Cardiff[0.045]; Saracens[0.045]; Leicester[0.044]; Bristol[0.044]; Bath[0.044]; League[0.044]; Welsh[0.043]; Welsh[0.043]; Welsh[0.043]; Northampton[0.043]; matches[0.043]; Wasps[0.043]; Irish[0.043]; London[0.042]; London[0.042]; Gloucester[0.042]; Stirling[0.042]; Swansea[0.042]; Boroughmuir[0.041]; Llanelli[0.041]; 

INCORRECT ANNOTATION	1062testa	Melrose	Melrose, Scottish Borders	Melrose RFC
global=0.337	0.334
local(<e, ctx>)=-0.109	-0.107
log p(e|m)=-2.096	-3.079
rugby[0.044]; league[0.044]; London[0.044]; London[0.044]; Saturday[0.043]; League[0.043]; County[0.042]; Stirling[0.042]; premier[0.042]; matches[0.042]; Scottish[0.042]; Scottish[0.042]; West[0.041]; Hawick[0.041]; Welsh[0.041]; Welsh[0.041]; Irish[0.041]; Boroughmuir[0.041]; Bristol[0.041]; Newbridge[0.041]; Forest[0.040]; Bath[0.040]; Heriot[0.040]; Watsonians[0.040]; 

INCORRECT ANNOTATION	953testa	Lada Togliatti	HC Lada Togliatti	FC Lada-Togliatti Togliatti
global=0.350	0.344
local(<e, ctx>)=-0.050	-0.058
log p(e|m)=0.000	-0.293
championship[0.048]; league[0.045]; league[0.045]; Cup[0.043]; games[0.043]; club[0.042]; club[0.042]; players[0.042]; Moscow[0.041]; Moscow[0.041]; Moscow[0.041]; Moscow[0.041]; Dynamo[0.041]; Dynamo[0.041]; Russian[0.041]; Soccer[0.040]; game[0.040]; game[0.040]; placed[0.040]; Friday[0.040]; Volgograd[0.040]; Volgograd[0.040]; Volgograd[0.040]; ended[0.040]; 

INCORRECT ANNOTATION	953testa	Volgograd	Volgograd	FC Volgograd
global=0.349	0.346
local(<e, ctx>)=-0.095	0.028
log p(e|m)=0.000	-0.693
Togliatti[0.048]; league[0.044]; league[0.044]; Rotor[0.044]; Rotor[0.044]; Rotor[0.044]; Moscow[0.043]; Moscow[0.043]; Moscow[0.043]; games[0.042]; club[0.042]; club[0.042]; Alania[0.042]; Anatoly[0.042]; Russian[0.041]; Friday[0.040]; September[0.040]; game[0.040]; Dynamo[0.040]; Dynamo[0.040]; Saturday[0.039]; players[0.039]; hand[0.038]; said[0.038]; 

INCORRECT ANNOTATION	1139testa	New York-based	New York City	New York
global=0.365	0.364
local(<e, ctx>)=0.112	-0.018
log p(e|m)=-0.062	-0.017
group[0.047]; group[0.047]; group[0.047]; based[0.044]; Friday[0.043]; held[0.042]; Saturday[0.042]; sent[0.042]; sent[0.042]; gave[0.042]; Revolution[0.041]; said[0.041]; said[0.041]; said[0.041]; hold[0.040]; eastern[0.040]; Human[0.040]; say[0.040]; say[0.040]; euphemism[0.040]; told[0.040]; Cultural[0.040]; class[0.040]; class[0.040]; 

INCORRECT ANNOTATION	1139testa	Human Rights in China	Human rights in China	Human Rights in China (organization)
global=0.370	0.360
local(<e, ctx>)=-0.047	-0.070
log p(e|m)=0.000	-0.068
Beijing[0.047]; Chinese[0.046]; Chinese[0.046]; dissident[0.042]; dissident[0.042]; coercive[0.041]; group[0.041]; group[0.041]; group[0.041]; group[0.041]; Friday[0.041]; Donghai[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; Wang[0.041]; Wang[0.041]; Wang[0.041]; Wang[0.041]; Wang[0.041]; Wang[0.041]; detained[0.040]; reform[0.040]; 

INCORRECT ANNOTATION	1143testa	Baghdad	Baghdad	Iraq
global=0.358	0.341
local(<e, ctx>)=0.326	0.294
log p(e|m)=0.000	-2.564
